item_id_A,item_id_B
1944990,99884
2120005,106450
1949459,102806
2089399,96786
2115348,950065
2051295,953167
1918561,98669
2124290,1085942
2267076,106881
2266704,90884
2117089,99412
2114051,103917
1931988,952670
2382537,1088685
2053351,1086943
2081263,90411
1927196,1726441
2053716,104363
1911069,104021
2749955,96839
2751053,103135
2052365,2014983
2683002,102875
1912066,109422
2060026,98684
1950212,98430
2196682,2136667
1913774,948870
1920591,99721
2194756,2685671
2074838,105781
2793630,108294
2257749,1895464
1932599,102418
1946569,953838
2065698,1087366
2117127,96691
2049840,112607
584406,103728
1950189,98487
1947735,100733
584448,100416
1943472,92074
2788878,115798
1946829,1084896
1916880,109508
2092056,951088
1914782,954019
2262728,2041562
1912243,1719986
2778982,96416
2053441,2014974
1951556,2683843
1943229,1952581
1935637,951022
284625,105034
2080833,97459
593715,101410
2203530,100108
2778238,96839
364994,97414
2069536,102837
2386054,949887
2682882,96384
2270111,958512
2384865,1083173
285145,96148
2056023,99877
2267026,952423
2790670,2682229
2670978,113244
1941185,103246
2077867,1088992
2258856,2682246
1946123,2146637
2196719,1083148
2127656,95084
374701,105814
2059226,1090969
2052353,2020671
2068749,93257
1948041,94914
2387076,102714
1925274,103282
1916477,1091949
1949955,953207
2066340,953344
1917942,952904
1933499,952997
2093210,1726380
2117435,92768
2195217,2685647
1934310,95786
2053353,2015001
2382457,2021645
2116376,954001
2070353,92134
2793510,98408
2067871,2011600
1947443,101998
2072339,1884124
2067415,1084136
2258981,2685661
2218359,97636
1937902,1087381
1916841,113890
2055825,95904
1939346,111089
363489,100196
2063298,114782
2117002,950706
2198058,104364
2117274,103719
2055398,2683639
367424,105254
2089386,99962
2049555,111177
1942130,2012190
2385684,110609
284845,104325
2117288,954572
2053213,952288
2110175,97532
371824,99852
1938522,1145538
2066236,1726375
1916890,948718
1921395,1091488
2194412,2137908
283474,949924
2113142,91477
2196366,1086901
2386748,102209
2053534,2021646
1943261,1952583
2258100,103407
2055722,952266
2052971,1092037
2055402,1089632
1918769,93014
2252775,112675
365956,103044
1943279,99373
1924107,104532
1945758,95720
2383332,102768
2269513,101108
2126947,108174
2112511,1086258
584363,100445
2050757,949945
584449,114433
1941701,954927
2054256,104059
2386657,99572
1944885,105306
1942121,948594
2087028,955312
2052628,101411
2110759,1088528
363608,104709
284480,1088667
1945693,951114
2056462,104243
2117075,113464
600467,109571
2051257,949953
2198890,1091285
2067503,96756
2385162,103219
2088750,104133
2252931,2682356
2386849,105283
1923761,2037285
2060148,96196
2111978,95033
1945630,1083200
362303,957282
2055405,952894
1920084,951010
1941814,114765
1917218,103897
2080221,112686
374980,958186
2114724,1087662
1927217,96956
2052795,94336
2059897,2144445
2201873,1088185
283120,92842
2260809,2684054
2194265,2137908
2055520,951708
2673074,2159264
2086900,97582
2117437,1089312
2071916,105401
2195995,95846
379348,100070
2386789,103437
2055949,958171
2131241,106139
2386965,102183
2107092,97047
2386782,96839
2194542,1088175
2056600,1884049
2053729,104363
283335,104909
1945702,114156
1943276,105086
2077708,2014976
2060433,102485
1923921,953173
1923488,103455
284630,102467
2084888,105230
1924343,93444
2773168,103973
1916341,951917
2386704,102604
368388,953009
1918959,2136577
2055958,98692
2267459,93106
356417,104253
2749090,108088
2071879,103129
2272577,953828
2068329,95007
2077693,1087056
2079793,109620
2053436,2045346
2267296,115177
2066233,94734
2117155,100683
2123134,105568
1948961,102843
584518,1088667
371245,100141
584276,104325
599801,950453
1935152,109227
283424,95507
2197895,2137871
2076120,948697
2386984,952375
2113048,110501
2194042,103973
2069643,953489
1952177,112915
2708233,103572
2065420,101547
282979,1088667
2092730,955627
2199921,105892
1917652,2685989
2068968,94860
1939080,115421
2197643,95472
369945,1086952
1912792,1891173
2110045,113943
2203737,101352
2093808,96355
2196138,97902
2071136,102678
1919139,1703393
1921411,97904
2058567,1092118
1945696,114104
2778073,115196
364107,111297
2069559,1088478
1939342,108329
1914896,105500
1911003,100692
1923596,105577
375703,99663
2127832,115068
1916885,109508
2089585,105665
1921442,101874
1918572,97172
1947711,105716
2051174,1087115
2064499,114541
1915328,949612
1946836,93968
1935296,111420
2386977,952465
600164,92835
2052382,101224
2071507,102395
2120420,104788
2094491,1087811
1938161,98314
2054496,103110
376151,104013
2062668,2683653
2758920,2683899
2200036,1089605
2059844,1083366
1941005,949715
2678451,103663
2392557,102714
2066023,105425
1933026,952447
1925677,101607
2107055,1726388
2755027,102714
1939696,95233
1939340,108310
1920545,101512
2049141,958072
2085852,112604
2755024,102169
2067325,100848
2391887,950672
1915430,1090108
2066293,98092
1926887,1086719
2384126,2683791
2114770,1089310
2386549,100739
368895,102498
1915244,99192
2077843,2035757
599823,92175
283481,99330
1932249,951153
2387792,102617
2106782,108398
1932562,101551
2066443,102541
2258359,1088906
1945709,112915
957806,953021
1913803,110103
2088389,955519
2272814,1091897
1940945,112926
2055842,1091012
1946130,949204
1913675,1090185
1938366,107638
2392487,96034
1933648,105276
2260537,96673
2775088,102900
2111417,104002
284773,100924
2258113,1091204
2199255,1083185
1944304,104396
2268071,1091459
2077712,2044933
2064707,949945
2052285,2012605
2756590,105096
372808,115032
284662,105436
2054395,107226
1943471,91881
2124006,99374
1932575,101605
1920202,1091782
2208580,111968
1926942,1091943
1943311,103040
2050648,950574
2092867,2014009
1916874,109281
1919685,952728
1946454,102935
2260255,103848
1931774,104645
2387166,105849
2072072,953534
284822,102221
2067532,100849
2090257,1866380
1913531,101940
2199154,951709
2780317,105119
2058111,113892
1950610,105095
2105314,108455
2060368,101736
1925370,102698
1943312,1717976
2066522,91556
2124657,94821
1915079,103594
2756654,105597
2749480,948996
2069306,101232
2116248,950706
2114045,108287
1918958,101733
1941719,92027
1932626,101603
1941969,95695
599600,105442
2082854,91973
2074539,2034550
1949336,98035
1918852,1848322
1923471,97637
2260827,91234
2113988,952261
1917950,99526
2067521,954304
1915732,2030603
1914864,952208
2387292,1088177
371568,101483
1926884,954671
2120478,951152
599777,99615
600159,90870
2059741,100489
2050908,2012190
2053400,2012726
2203644,97389
2074844,103033
1915311,1090325
1927478,113390
284602,1089959
2201937,1089315
2127673,101516
914345,113442
2194809,1091271
2104563,1863086
2050895,113390
2087974,1090063
284423,1726436
1921304,105889
1920551,99702
1941409,92936
2093877,1090095
1940070,91584
2196866,95001
2061802,108174
2749438,2684960
1933708,105221
2386774,1884033
1923931,953108
363794,104004
1946831,93417
1919410,99957
1945489,98903
2386902,1089649
1925490,2157052
2054294,2128539
2257862,2682228
2119545,93161
2062400,951230
1933534,954922
1918229,105313
2053466,104485
1923258,952625
2055456,102368
2387437,2145228
2055357,105781
2386613,103437
2070475,954692
2081866,1084144
1932585,105435
2117896,103731
2092049,951117
2194820,948566
2386401,114739
2053781,2024944
1949800,98901
2063613,106891
2105469,950367
2050431,109708
2115273,2024953
1939237,95523
1917333,112223
367012,105767
2757106,104923
2218092,2684796
2082257,101162
2087040,90822
363534,952674
2055765,953180
2199987,95928
2087295,96786
2051102,954409
2055463,102991
2076019,106367
2382493,951690
2090039,1091932
284969,2012190
2109526,112675
2077848,954090
2386112,110857
1942129,2012190
1934533,94161
957838,955082
2386729,95566
2124723,2018603
372949,98436
2064968,108842
2773169,1090771
2200422,2685795
1925833,1091470
2787460,103752
1925057,105028
284713,1091041
1939199,98470
356386,95723
2071002,95806
2090314,1090634
1916315,101687
2257780,98116
2067435,952799
284548,103959
1943277,97171
2049436,951152
2387029,100880
1945732,93905
2391970,106105
2065867,958569
284737,2030602
1914701,115027
376432,99450
2068648,955051
2380697,1094934
2067762,97004
2127360,1091977
2063974,110387
2203786,101352
2678683,96384
2088432,954483
1939917,949395
2078112,99881
371995,105737
2107063,1726426
2258651,103964
2064936,950483
2067282,103183
1927237,96990
1944986,99881
2127356,1092114
283536,94940
2088965,103985
2068560,96741
2383258,2685809
2260277,102547
2116284,1088579
1923787,102937
2386567,96839
2065965,2683935
1945733,954334
1949338,952653
2111970,1084115
284774,1083423
1938438,1090038
2054434,102893
1946984,96310
1932978,100403
2266546,1083803
2110402,95641
1919871,99622
2082222,97686
2773154,105589
1917946,102632
2671276,102937
2053719,1086250
284195,1088667
2077008,100990
373009,100362
1945699,112972
1923781,103163
2268056,99952
1923458,104923
2091920,112440
2089912,99815
1916194,94359
283907,95537
2204581,115585
2203475,2683743
2121159,89278
2120119,113974
957442,92809
1940102,102390
2065818,952090
362350,101231
1952175,100492
283240,102209
1920057,113410
1917613,104553
1943474,92487
2201585,1088646
2067613,102779
2386983,98648
362020,109281
2751509,97701
2381896,2682653
2750067,954966
367754,952652
2194481,2683857
2671031,1088559
2081406,99668
584502,957282
2085943,950694
2267152,109823
1943458,104187
1952286,100196
1941322,952875
2067724,102518
2052771,99071
1912349,954507
2077855,94498
2071929,97220
1914591,100467
2269792,2034916
368694,1087286
1940330,98641
1939341,108329
1933357,954155
2387030,102701
2258652,101269
2196422,100683
600137,102169
1920532,101508
1948957,98095
2053409,1087337
375188,1083412
2060197,104012
1914940,1088882
2065590,102343
364944,113108
2204677,950997
2274031,91455
2075106,1090093
1940082,955200
2084934,104273
2126928,108293
599597,95886
1948782,1091415
379362,100587
1941844,1895464
1918522,1725339
2053369,2137879
2253666,949650
2774568,97701
2119551,103719
2104120,99474
2113156,100953
2387186,103135
1938065,107160
1925283,104453
2127766,1083207
2393013,953538
1923994,92795
1934691,106193
2208541,114953
2113093,950661
2384117,2683853
2076936,2015007
584513,101682
2068801,2682560
376338,104779
2055099,953988
1945711,113389
2120883,114938
1927204,1087123
1941122,114508
2074757,1090307
376215,98996
1943274,105145
1942116,948317
2082825,113269
2215638,112265
1921505,102861
1949011,103820
2055768,951768
2054246,96159
373953,100131
1917668,104015
2683047,98475
379076,952886
2392173,111005
1924276,952686
2386685,952912
2067764,99275
2206215,112810
2202720,115196
1941696,92607
2119097,953686
1917089,99552
365245,100237
2090222,93860
1946598,952114
2063932,108260
374885,108810
2087655,98801
1918930,2683694
2383818,2683694
2386800,102873
2056496,96833
2067263,98576
1937589,106777
2074584,1089630
1944928,99671
2386809,98407
2260341,100316
1914643,953476
1912057,950914
2051862,99242
2120937,104554
2091066,95801
2082872,104103
2051310,102562
1925637,111491
2063830,109877
1950118,95617
1912296,948603
2115850,113751
2060524,100257
2122678,113813
2051795,100838
2118327,113733
284726,2684424
1923807,952002
2050941,99046
2260828,89623
2753766,92032
1915447,99949
1920581,100557
1915175,953051
2116445,98450
2791155,1165512
2205523,111062
1941836,1895462
1933500,958157
2066356,102800
285005,954537
2052115,98351
2110115,950667
2274391,100733
1949148,99670
2119554,103719
2387827,97745
2106390,1094233
1915453,102942
2083091,100415
2671272,958171
1945684,115133
2091591,114493
2056328,93861
2258453,100104
2080584,107187
2050541,114926
2202703,951395
2120460,954426
1944401,1087178
2067607,102668
2197820,958166
1923476,103007
2087568,956577
2749940,105536
2778222,105536
1943325,103040
2055436,105781
2393241,102221
2119349,958108
1928126,114045
2066679,954361
2072033,99544
2055955,98695
2060478,102323
1942118,948594
1918766,93019
2076918,2044934
1943281,100237
1922891,950675
1941229,106070
2070948,97636
2050944,103562
2387157,100362
1941625,105001
1943627,114051
2272083,949128
2052800,1090836
1920220,104126
2380620,105892
1939935,115745
283083,104991
1921410,97903
1925011,97365
2123609,949783
2064093,1100480
2194402,1087045
1945491,98898
2215727,1090186
2068155,94457
2258530,102569
2052706,99509
1932408,951433
1931980,105776
1923762,1895474
1943204,102876
2387368,1892981
373719,94877
2670982,107145
2069354,99076
2050912,112434
2052555,105527
1939836,1089648
283292,1882672
2105895,1726394
1913812,111685
2078840,97888
1923923,953112
364253,960078
2392922,97494
2116394,2034532
1927216,1087124
1915475,105595
2392750,97398
1916474,1089595
2054356,103038
2267445,95116
2062861,108930
2127161,99374
2748952,108090
1921440,951938
1920539,1090123
2069229,98495
2052443,104820
2381897,2682652
2068309,1087717
2199357,1867858
2748224,105577
1918847,953033
2050653,114773
1924219,92595
2112028,1086928
2115279,105049
2052898,95706
2091515,109501
599641,98466
1923888,954772
2113551,1086250
2051292,101619
1924337,94080
1925098,100327
2054425,110708
2755949,1089926
2069274,103459
2202094,2682217
2066514,91485
2071059,101718
2268520,953780
2671362,952588
2057599,108380
2124033,952135
2119103,107988
379389,96875
1945506,98904
2077330,105359
2270128,104910
2081996,1092031
2070789,952411
1938439,949484
1935314,109910
284144,951744
2197993,955040
2058032,948540
2386055,2012191
2386069,2012191
374142,953263
2064780,948718
284352,102884
2083299,98306
1917057,95758
2790733,95753
1952176,99671
2050848,112440
2054428,101985
2080648,96873
2082769,99694
1938104,103931
1935437,102974
2384271,110897
1919233,1722473
2680790,112434
1938436,1094234
2774811,97701
2273112,2685501
1915458,1867009
1945825,107233
2052136,1086190
2049411,108375
2055979,951749
1939213,1090107
2383820,1091949
2082609,93240
2054616,96965
1912082,93709
1916313,95906
2050795,110857
2049588,948317
1912446,1087397
2385961,948317
2773250,104912
2116372,953993
2080361,114125
2208681,108168
1912828,1090634
2386173,950621
1923565,103560
2387484,1089477
2258299,953449
2060331,98180
2060428,98180
1914595,104912
2089512,954815
356461,105508
1919519,949021
363911,95869
2775071,2682209
285175,1088667
1942467,95677
1941695,92607
2086128,112139
2268590,96660
283380,95849
2074781,104266
371271,949162
283236,103437
1932305,1088556
2054465,104421
2086160,112138
1916840,113870
2050693,111046
600177,110925
1914644,100746
1940325,104307
2059217,1864078
1912447,1726439
1921319,96893
1916279,99130
2064696,112146
2085541,949587
2092098,112146
356506,104240
1927315,110205
2102961,1083179
2088113,89243
283867,951436
2270671,1086645
2053445,104334
2102262,107479
2077697,953599
2124014,96402
1915121,98687
1941651,952197
2064616,112683
2056196,92246
2122537,1090631
2260548,96673
2076963,100602
1935334,113915
2055766,98243
1931776,99124
1916832,115711
2203201,108578
2102952,103889
1927298,101637
371120,102625
1945913,105896
1924109,104174
2104713,93042
2386626,100902
2051262,102105
2080647,96843
1935306,1088574
2258125,2682308
284383,106125
2262682,112915
1914673,96342
2078765,97611
2055524,953099
2110171,1087358
2071081,951772
1939595,95723
2074475,951491
2094381,98568
2068962,97331
1942789,95357
1925076,105858
285156,100322
2202808,96486
2124326,114739
2196038,102019
2382588,2684096
2793567,97620
2261415,952238
2089896,97056
2115247,952385
1943210,102959
2196354,951702
2132016,93918
2055033,103592
2266561,1083704
2076180,949314
2088716,97248
1932385,1163163
1948038,94882
2077373,2015955
2067877,101715
284545,112139
2382296,113438
1940569,1090920
2756366,1088581
2088641,103729
1939601,96567
2058573,1092117
2787424,98408
1945629,1083199
2117604,948553
2385006,1083366
2208209,953839
1913839,110009
2260885,89829
364054,95942
2392007,1088667
1912245,104491
2272619,2684578
1949143,99583
2050831,948594
1942117,948594
1941705,92625
2258249,102787
2052308,1087352
600289,99588
2384125,951854
2066216,1089219
1945759,97789
2117458,2685844
2092756,103505
1917782,96358
2119443,953797
1928851,949288
1915438,104200
2059200,113529
2074800,1087546
1916080,107987
2071529,1090771
2386702,102209
2260029,109131
2062801,108930
2076902,2015007
1937852,91745
2196999,2682226
2078119,95727
2111217,1087295
1949765,100495
2105863,98035
1938838,113718
2055372,96791
1948998,102447
2063829,109877
1939179,98471
1938067,107641
1939992,1094927
2753737,100880
2071069,102366
1943297,105495
1912497,102783
2052919,102395
2054403,107046
2054211,93135
2749958,102209
2049076,950043
2268711,115147
1950661,101353
2077896,954816
2049881,115456
2067444,100729
2757761,114433
1921409,102684
1929462,101011
2753764,91954
1932550,2159260
2117910,1086657
2208549,951509
1945708,108292
2773175,103437
1939329,106178
1922215,93447
2387679,93282
1919634,91963
2068750,95285
1925745,952494
1950375,103563
1943522,96674
599632,96600
2109951,113973
2748193,102217
1946774,94085
2385948,112432
2064154,111111
2067757,102571
2071878,101954
369800,99047
2111627,1895475
2086908,101548
2202802,101796
364507,2683693
2217041,106151
1951555,97756
2084004,1090213
2055120,92208
1927969,106425
600053,103291
2067639,1091043
1943335,95882
2252662,2685637
2077796,953530
1917830,103552
2252274,106367
2773162,99853
1915005,950065
2271360,113390
2124161,1083275
361496,115692
284688,105382
2122246,105435
2115430,104181
2088463,96155
2116439,958108
1949733,102275
1947587,109288
369617,952400
1917610,103986
2749929,99853
1935273,110994
2259902,111075
2682940,953607
2053529,2012695
2258352,95145
2259086,114104
1950190,1087805
1917541,1858703
1940967,111686
2087730,1090876
2069822,96732
1942416,100311
2203592,2685427
2055133,955024
1920348,95676
2112398,113842
1947970,953804
2051189,2012705
1926943,96416
2199185,1089599
1931784,104594
2066210,954518
2055964,100433
1945570,105209
2071031,958162
2268068,102659
1949254,104677
2194098,101311
584300,95276
2060785,106513
2102692,113751
1939344,110857
2194105,2683706
2200566,948594
1947688,1888801
1941997,95449
1937476,2683653
2203109,106178
374089,110998
363963,1089629
2194584,97649
2121533,948564
2081874,103888
2386662,105536
2194142,1090654
2118772,104572
1939116,115060
2051618,96484
363033,106100
2069346,104471
2273370,91231
2127386,114950
1918563,99661
283421,93998
2052779,99447
2258636,103944
2081001,955783
2051848,100242
1934783,100061
2117005,950747
2073240,99345
2258619,101356
1947389,950150
2050696,950568
1923036,97040
2200575,953785
2118991,953002
2064862,1163162
2772563,1089430
2270645,952270
1921257,102385
1919613,1090984
2387337,1089477
1947024,94107
2074724,1703389
1917483,98579
2260546,103964
2251806,109265
2114078,99601
2116528,91928
1923815,105764
1938657,114457
2081512,101467
2791139,97696
2118532,110733
363880,958516
1920090,108681
1950219,98421
599938,95321
2055844,952660
1914826,948882
1919528,949041
1917366,1083193
1934571,952016
1923919,102741
2385164,97630
2204120,1719500
2220237,953639
2079933,107399
2204895,951200
1913116,2043579
2069338,101881
361868,98910
1935232,110994
363687,104822
2207563,950065
1950090,100284
2112619,103808
1912491,103902
2384970,100619
2200806,100565
2071145,951886
2124872,95992
284716,104599
370280,102685
2264229,91313
2061301,112891
2270157,97883
1942120,948317
1942122,948317
1924335,1090340
2071504,953606
2386659,99572
1939799,1089648
2386591,953944
1943214,102959
2382448,2146628
284585,952489
2089381,99697
1943138,95604
1918633,98706
2077002,93596
2105773,106586
2270182,101675
2385674,948434
1932060,950193
1946302,1087568
2194609,100550
2116974,113390
366699,102153
1920052,1084316
1922768,2683676
1946541,952032
1914487,106126
1945682,115134
2112517,98275
1915187,102989
2773171,96839
2068266,102156
2052433,101407
1940412,951936
1923928,953111
1935305,1088574
1951053,96989
1944231,104161
2102714,106825
2202900,2682220
2052642,951771
2201210,2682276
1912031,951939
1933482,952986
2132941,2031064
1934704,109092
1946140,949205
1946128,949906
2050750,2012191
2225610,107381
2386711,102343
2268709,106546
2104738,105471
2208724,949482
1946120,949204
2790671,2682231
1926491,95308
1945671,112594
1915874,91665
1937864,1088817
1920818,952219
2077251,953640
2269098,92198
2124865,1086256
1941204,95583
2387902,952689
2114841,1092114
2107240,1091257
2082901,104128
1942410,104855
2071113,97048
2273979,1145534
2252353,100308
1931796,96948
1914988,950065
2258687,103964
2060463,952852
2270888,115640
2061300,106701
379113,101791
363515,104037
1931992,1092007
2381936,949058
2203708,1087220
2068891,93833
2080373,1088553
2272641,90990
1916447,1091945
2201032,115177
365446,97745
2203564,950892
1913121,102569
1945705,951076
2258544,2683726
1950605,101903
2094370,97275
2272660,2684949
1915228,952288
372062,953207
1932069,950193
1942067,100054
2274069,948463
2055975,1089576
379370,958131
2068919,100524
2051382,103236
1949462,95753
1949746,98521
2127859,950112
2055963,98693
2080009,949244
2266562,89690
1916819,101019
2081933,1084114
2775083,2136580
2196773,1864019
2061303,108294
1940042,109422
1914938,1088878
1916839,113890
1946462,104901
2081308,955387
2260526,958585
1950072,100226
1937984,109770
2077628,101467
2051278,1089501
1921430,101959
2132542,952032
1942115,948594
1943567,96176
1939660,948818
2077675,2014973
2077331,2021658
2076886,1087350
2196425,98799
2089156,100565
363114,1088585
1915179,103119
2117690,108292
2086911,101549
1938543,104667
2068638,100196
2386716,96491
2101041,112796
2064855,1088646
2087406,104266
2747587,106570
2052401,91435
1939863,104314
2252392,113441
2121271,1848324
2070651,99111
376157,113553
2069353,97779
2202705,112594
1913617,1088543
2204766,958012
284391,952207
600357,98467
1915811,2682657
1913674,1090188
2063565,1089657
1923920,953134
2087340,2683777
1938094,101434
2208945,107527
1938240,113497
2751050,1859125
1946104,113651
1915327,1090267
2085555,950022
1915452,102992
2258165,1089596
2053164,953461
2053480,2012708
1931795,94849
283687,103182
2199644,101886
2052775,104662
366939,105443
1945924,103998
2094434,98714
2070683,2683978
1942113,948594
2084623,948679
2114976,1091553
1916861,109086
2062034,106546
285083,97708
2194750,2682356
2386595,101888
2053511,2683665
2076913,2029807
2056606,102500
1948497,1090201
2071303,1084059
1947689,115782
2749240,952359
1919983,102842
2068916,99076
2057623,1090212
1915078,105293
2066299,2685885
2119207,953920
1913586,952674
1917757,103793
2758950,105983
2201379,1085924
599865,112794
1935295,111420
1939087,114883
2113977,104266
2200270,96342
375474,104851
584577,1088667
2065957,102521
1942124,948317
2120440,94883
2123733,1146373
1938656,114447
2067866,103538
2077742,98827
2127458,97443
2064293,950673
1942782,107188
1949937,1089571
2066515,91582
2683003,101222
2678944,99007
2382203,115642
2074796,1722460
379355,97319
2050282,1163161
1947329,109160
1938882,1091320
2105455,113344
1932574,101605
1939343,111505
2756647,2683899
1938863,112547
1933687,97769
1949463,100139
2203736,1087208
2386253,106589
364871,115721
2259338,1091311
1924339,103692
2091501,112263
1940073,1873549
2103051,1086258
2074760,2682599
1924333,98363
1949428,103135
369826,104647
2132744,954679
1923793,100333
2068151,92326
2074862,2038150
2049435,948711
2202225,94915
2071711,2029579
2070888,954850
356437,952297
2086788,94270
1933316,1089420
1932350,1088640
2259304,111072
2076487,112437
2748946,106425
367494,105934
1925127,99464
1944987,99878
1922932,99193
2386565,102343
1946967,104204
2260820,89286
2071179,1894591
2774843,953874
2077158,952539
1921397,96034
2065600,102364
1922683,1083212
2194601,110096
283233,102503
284111,96635
2082603,95928
369207,95696
1928238,2024953
2267645,91504
1944399,1726420
1912496,102753
1925389,1086977
2072059,99735
284620,98661
2071029,100485
2120279,114773
2271158,106902
2194821,2685409
1946530,101021
2069103,1091484
363634,96647
365374,950564
2050281,1163158
1952209,952020
1912451,105410
2194130,2144576
2386773,1952586
2387533,100675
2793490,99431
2119521,112139
2081564,104203
1913355,1725343
2055393,952216
2071707,952391
1913843,111685
2386803,104367
364242,109315
368555,97779
2076723,1087116
2081698,95413
584370,1088543
2753615,95882
2270478,1722535
374149,113751
1935017,948082
1940026,949069
2392627,2683986
2204076,2685639
2065824,101353
361836,112445
2678671,102687
2118841,2031059
1950116,105958
2229651,113442
1935276,110926
2708088,107180
2091891,108411
1943530,952593
2268496,97065
1912326,99869
2199980,100514
1943258,101091
600354,1091500
1950704,96362
1923841,100380
1940997,112124
2116978,948594
1915957,950517
1920694,97583
1941165,99502
1926944,96758
1941697,91833
1941958,100198
2054239,98696
2386474,103848
1938314,1091287
2089112,104975
1923842,100380
1915120,1090539
1925804,958521
2772269,91464
1931969,99467
1943278,99392
2393200,1163192
1916938,98391
1918923,105658
1915457,98491
2080322,1088613
2059188,112695
2204011,103799
2067281,1084137
2262412,106306
2225357,109465
600432,105497
1945712,113441
1941620,105001
2260529,952320
2052845,104354
2070375,92175
2682883,1090767
364331,101520
2127666,1725341
599831,102647
2196018,1086854
1920567,101508
284937,952077
2127747,1087347
371153,113742
2109534,112594
2200475,2685413
2071489,103290
1938498,109032
2070739,95758
2269456,1089429
369336,104964
1923328,111395
2252899,105117
1940040,109422
2708038,104976
361839,107188
1912344,954492
1946430,949246
2110138,97225
1945949,101149
372710,107512
2068625,954032
2069888,104408
1915448,958164
2065631,99269
2080237,1088667
1924636,1162351
2387718,103897
2103975,1088667
2751043,98487
1917701,92705
2065024,99813
1938008,1085972
2110131,112434
1932072,951186
1935636,951043
600025,93998
1916344,103344
2127672,101509
2204110,106732
2068149,93527
2084005,1090670
2059902,951685
2068650,92385
1912498,103910
2195157,1090258
2121053,2685228
2387758,98032
1943322,98115
2386623,98795
1932217,97185
2050773,112434
2253662,2159314
2072506,2684868
364626,104590
1948008,102423
2772547,105311
2113555,1086976
2054370,107119
1919981,97895
1946558,99378
1917934,952484
2082490,954196
2093193,97336
2061314,108298
2067110,96592
2054309,102536
1951116,2159260
2257767,95784
2200743,950659
2077795,1883971
2258650,95918
283235,97149
2068860,105691
1940391,102649
2268972,1090680
1917612,105178
2266543,90403
1949000,98280
1914550,1884135
374269,99905
2082508,101584
2381892,112689
1940078,1882670
363740,97716
2260856,955652
1921359,101079
2089719,98665
2056274,1094928
2682924,105947
1940338,104103
1926725,1089215
1915730,1088586
2088367,91021
2266528,2684579
2112709,99776
1915193,100418
1940436,113426
2382454,2682216
2392605,97116
1938262,108782
1939636,106872
1926404,1091279
283732,114955
2060275,100260
2787411,98608
2084927,98007
1943270,105450
2053317,1086912
2675728,100692
2071517,1090772
1932623,2012732
2269265,951112
2132296,1090656
2200571,96889
371578,101407
2069024,94123
2387637,1087015
584383,100445
2268710,112800
1923755,97238
2071009,952636
2068581,954282
2069161,102484
2070719,104909
2090349,104368
2118530,111400
2058015,950676
2120417,953874
2074645,100851
2200286,104405
1933691,952392
2080280,113908
1947991,101822
1920204,1726392
2066284,99147
2071992,102237
2055517,97155
1927907,104076
2090262,104379
2069473,98883
2267581,953876
2071493,1952580
1937482,1091050
1924579,1091017
2060113,98769
1945685,1100267
2118378,100054
1949934,953698
1914672,104981
2055078,2685989
2060112,98769
1942033,1089571
1944988,99878
1944707,953200
2387020,1089574
2054745,104667
2270310,106425
2052907,104212
1917094,103468
366983,2685930
2060359,100279
2194261,1087035
2260730,89490
283290,98870
2384635,951436
368951,98572
2063306,113379
2392541,102169
2057814,115754
1937840,94489
1935333,111421
1919077,94739
2262402,953070
2068647,95862
2215676,1090093
1938442,949487
2102977,1092124
1948946,96978
1948814,107121
284076,102182
2075826,113748
2069382,105928
2197669,954787
373476,106836
2069824,97000
1948357,1088596
2258918,2682661
2087747,102405
2052558,100028
367340,102135
1943139,97602
1938252,115786
283746,93272
1924800,97163
365208,1091077
1945795,949907
1945584,101785
1916083,107986
2120306,114926
361423,1087440
2074854,101879
1917738,99712
1939606,95868
1946983,104779
1914692,953839
2122441,105171
2391701,97154
2053434,1086943
1939170,958103
2116326,951763
1945700,112800
2266607,955497
2393080,113528
1950413,96899
379092,96660
584267,954060
2082028,105563
2057590,111406
2053331,1145526
2392041,948594
2084932,99366
2194744,949088
2779979,102169
2194392,2137873
2387000,100880
2105460,115196
2050632,106825
1941745,954764
2053197,99379
370969,98760
1933460,99140
2103068,103837
2105429,95850
2068972,1091809
2123140,2029571
2117004,948711
2260284,102547
2065548,103128
1942048,958088
1916467,1091946
2051810,100761
2118956,950344
2393129,108429
1913726,107189
2075229,951506
2059735,100492
361650,112445
1946560,99376
1914489,114001
2120101,950649
2080359,114125
2269694,115061
2062669,948334
2104562,97621
2203573,112231
2060265,1083333
2067199,91945
1944230,103338
2060501,95754
2749089,108089
1912984,95787
2058585,1092119
2112696,1091973
2671026,112440
1932267,949945
2196962,1091808
1928024,953201
1918967,103348
282972,96543
1927817,2045340
2069193,954874
1938421,110502
1947721,106711
1915182,103275
2051299,958976
1919454,114704
2392765,1952574
2197014,954267
2089863,958092
2208518,2159319
284232,1088667
2121171,951833
2060216,104773
2119327,1087665
2117911,1086657
2063277,113933
2077705,103885
2200271,113173
2074228,2683826
1940478,107519
2749473,107046
1926089,950936
1921645,2683604
1915227,952288
2050909,113442
2198098,2683629
2113076,111567
362970,101512
2065732,104334
1924047,106665
2197943,2044914
2056059,102099
1942388,109557
1932393,1088542
370622,1088667
2073262,97631
1948175,957991
2063371,113910
2070661,2683666
2758881,954927
2197713,1087658
1942284,102955
1925395,1090532
2111086,2034550
1927205,952554
2111856,115293
1912408,110563
1944431,1088667
